id,name,organization,country,state,city,address,latitude,longitude,phone,schedule,supply_types,accepts_volunteers,notes,is_active,created_at,updated_at
17fd66ca-803e-4f77-9096-28bffedc4d27,MRW 1200 LA URBINA,MRW,Venezuela,Miranda,Caracas,"Av. Ppal. La Urbina, Edif. Apulia, P.B., local 4. Cerca de la panadería Tulipán.",10.4911,-66.8142,0212-2422939,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:52:42.548376+00:00,2026-06-26T22:52:42.548376+00:00
81395d51-7fbb-4f93-b748-15783948008c,MRW 3120 LECHERÍA,MRW,Venezuela,Anzoátegui,Lechería,"Av. Ppal. de Lechería, mini centro Principal, local 02, al lado de panadería La Principal.",10.201,-64.6885,0281-2816589,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:52:40.799722+00:00,2026-06-26T22:52:40.799722+00:00
c803f94e-d489-4022-bd8c-e02f89178513,MRW 24080 MACHIQUES,MRW,Venezuela,Zulia,Machiques,"Calle Unión, entre avenidas Udón Pérez y Valle Frío. Sector Valle Frío.",10.054386,-72.556697,0424-6239285,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:52:26.919873+00:00,2026-06-26T22:52:26.919873+00:00
d1439774-b5f8-4dab-8285-0632f132ad0e,MRW 3090 PUERTO LA CRUZ,MRW,Venezuela,Anzoátegui,Puerto La Cruz,"Calle Miranda, cruce con calle Bolívar, Edif. Hotel Senador, zona Centro.",10.2135,-64.629,0424-8014367,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:52:19.435409+00:00,2026-06-26T22:52:19.435409+00:00
72760582-860b-4663-b924-3c25e551533c,MRW 3100 NUEVA BARCELONA,MRW,Venezuela,Anzoátegui,Barcelona,"Calle Urdaneta con carrera 24, C.C. Gold Country, local 07.",10.126,-64.692,0416-0815265,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:52:17.639404+00:00,2026-06-26T22:52:17.639404+00:00
54cbbb9a-128d-4fdd-9f2e-5510aa55777a,MRW 3110 CLARINES,MRW,Venezuela,Anzoátegui,Clarines,"Av. Fernández Padilla, mini C.C. Los Cocos, C.C. ""MTC"", local 5.",9.9385,-65.168,0414-8138378,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:52:15.261011+00:00,2026-06-26T22:52:15.261011+00:00
8382d136-d57d-44bc-9f2b-ee7c11365a8c,MRW 5060 TURMERO,MRW,Venezuela,Aragua,Turmero,"Calle Mariño c/c calle Peñalver, C.C. Mariño Plaza, P.B., local 02.",10.224,-67.4725,0414-5890384,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:52:12.548067+00:00,2026-06-26T22:52:12.548067+00:00
54d56cb3-ac02-48a3-a046-edcdd143e317,MRW 5010 MARACAY ZONA INDUSTRIAL,MRW,Venezuela,Aragua,Maracay,"Av. Bermúdez, C.C. Maracay Plaza, local PB-82F. Urb. Centro.",10.2415,-67.5875,0424-3158635,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:52:10.845601+00:00,2026-06-26T22:52:10.845601+00:00
9f2bb25b-7663-4548-9d53-84a777079d6d,MRW 3130 EL TIGRE CENTRO,MRW,Venezuela,Anzoátegui,El Tigre,"Carrera 2 Sur, entre calles 2 y 3, Edif. Hana, piso 1, local N° 1. Sector Pueblo Nuevo Sur.",8.8815,-64.249,0283-2262862,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:52:09.449578+00:00,2026-06-26T22:52:09.449578+00:00
a31e81ad-c1e9-475e-bd7c-57f7ddd2d9fe,MRW 1190 LAS ACACIAS,MRW,Venezuela,Distrito Capital,Caracas,"Av. Gral. Medina Angarita, Edif. Residencias Betania, P.B., Urb. Las Acacias. Punto de referencia: frente a Repuestos Pamaca.",10.482,-66.897,0212-6344509 / 0424-1329601,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:38.298602+00:00,2026-06-26T22:51:38.298602+00:00
04f4bf8e-211a-4dcb-814a-ba658e607a29,MRW 1170 BARUTA,MRW,Venezuela,Miranda,Caracas,"Av. San Sebastián, C.C. Los González, al lado de La Copa Crema.",10.4325,-66.8745,0212-9459658 / 0424-2626527,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:36.561824+00:00,2026-06-26T22:51:36.561824+00:00
e459199b-104c-48af-809f-62e91d383909,MRW 1160 LOS CHORROS,MRW,Venezuela,Miranda,Caracas,"Av. Ppal. La Carlota, entre Av. Fco. de Miranda y Rómulo Gallegos, Edif. Bertha, local 05. Punto de referencia: frente a la zona de carga del Millenium.",10.4915,-66.8345,0412-0221836 / 0212-2370270,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:34.946338+00:00,2026-06-26T22:51:34.946338+00:00
d2b502d0-c3c8-443f-8d0f-aa49296cb7c2,MRW 1140 SABANA GRANDE,MRW,Venezuela,Distrito Capital,Caracas,"Av. Orinoco, entre 2da calle y Caroní, Qta. Ismenia, local P.B. — C.P. 1050 — sector Sabana Grande, Bello Monte Norte.",10.491,-66.879,0414-2454873,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:33.339684+00:00,2026-06-26T22:51:33.339684+00:00
ce05cd40-86b1-4ca4-95be-2ea5d04d7d7a,MRW 1110 LOS CHAGUARAMOS,MRW,Venezuela,Distrito Capital,Caracas,"Av. Universidad, Urb. Los Chaguaramos, Edif. Maurica, P.B., local G. Frente a la iglesia San Pedro.",10.4795,-66.89,0212-6630463 / 0414-2765628,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:31.612386+00:00,2026-06-26T22:51:31.612386+00:00
b9a05e13-6183-4db4-91e6-3490e93dce5e,MRW 1050 CHACAO EL MUÑECO,MRW,Venezuela,Miranda,Caracas,"Calle El Muñeco, entre Av. Fco. de Miranda y Av. Libertador, Edif. Guan, P.B., local 7. Chacao.",10.4945,-66.855,0212-2670736 / 0212-2679076,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:30.009859+00:00,2026-06-26T22:51:30.009859+00:00
586d2e5d-bece-4bd0-a956-dae8b7a8caf3,MRW 1040 CENTRO,MRW,Venezuela,Distrito Capital,Caracas,"Av. Universidad, Esq. Sociedad a Gradillas, Edif. Humbolt, P.B., local 4.",10.5061,-66.9135,0212-5421166,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:28.464271+00:00,2026-06-26T22:51:28.464271+00:00
55dc65cb-2463-4404-b04a-08077c2648d1,MRW 1010 LOS CAOBOS,MRW,Venezuela,Distrito Capital,Caracas,"Av. Panamá con Av. Libertador, Qta. MRW Los Caobos, detrás del restaurant Gran Yein, subiendo por la Torre Polar, Urb. Los Caobos.",10.4984,-66.8845,0212-7817978 / 0414-2164689,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:26.613388+00:00,2026-06-26T22:51:26.613388+00:00
61b59ce0-338e-451f-a465-201124c7176b,MRW 1020 BELLO MONTE,MRW,Venezuela,Miranda,Caracas,"Av. Miguelangel, Edif. Oberon, local E, frente a la pastelería La Sabrina, al lado de Pinta Casa. Colinas de Bello Monte.",10.4815,-66.877,0212-7538183 / 0212-7518324,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:25.443402+00:00,2026-06-26T22:51:25.443402+00:00
2d62f812-0dd3-4067-b0d0-52e71b2d9388,MRW 5040 MARACAY 5 DE JULIO,MRW,Venezuela,Aragua,Maracay,"Calle 5 de Julio, entre Páez y Miranda, Edif. Santimone, local 3. Zona Centro, diagonal a IMGEVE.",10.2495,-67.595,0243-2469515,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:07.720654+00:00,2026-06-26T22:51:07.720654+00:00
3b33e107-42aa-460e-8c19-3c5739432550,MRW 5030 LA VICTORIA,MRW,Venezuela,Aragua,La Victoria,"Urb. Bolívar Sur, Av. Victoria N.° 44-2, local A-2. La Victoria.",10.223,-67.3315,0424-1367495,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:51:06.321026+00:00,2026-06-26T22:51:06.321026+00:00
16eb409b-d4e8-486c-9734-b09b06051012,MRW 7000 CIUDAD BOLÍVAR,MRW,Venezuela,Bolívar,Ciudad Bolívar,"Av. República, Edif. Franco, P.B., locales 1 y 2 (al lado de Banesco).",8.1215,-63.54,0424-9007750 / 0424-9345361,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:59.685808+00:00,2026-06-26T22:50:59.685808+00:00
4c5e6f1e-41ef-403b-963c-a832ad8b7c96,MRW 7040 SANTA ELENA DE UAIRÉN,MRW,Venezuela,Bolívar,Santa Elena de Uairén,"Calle Ikabarú, Troncal 10, casco central (a 100 m del Hospital Rosario Vera Zurita).",4.6045,-61.1105,0426-5913085 / 0289- 9951207,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:56.934169+00:00,2026-06-26T22:50:56.934169+00:00
1b4b107a-db4b-4bbc-9a69-6765d3f949e7,MRW 24062 COROMOTO,MRW,Venezuela,Zulia,San Francisco,"Urb. La Coromoto, Av. 40 con calle 169, C.C. Villa Mall, local N.° 04, a una cuadra de la redoma del boulevard. Municipio San Francisco.",10.558476,-71.634974,0412-9986072,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:55.706928+00:00,2026-06-26T22:50:55.706928+00:00
b2e9b71f-ee42-4dc6-961d-5da3a280de9a,MRW 7110 PLAZA ATLÁNTICO,MRW,Venezuela,Bolívar,Ciudad Guayana,"Av. Atlántico, C.C. Plaza Atlántico, nivel Atlántico, local PB-12, Urb. Lomas del Caroní, Ciudad Guayana.",8.279,-62.778,0414-8823242,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:44.373724+00:00,2026-06-26T22:50:44.373724+00:00
62bfa44a-10e6-473a-b8a6-6ffa65673118,MRW 1100 LA TRINIDAD,MRW,Venezuela,Miranda,Caracas,"Calle Del Arenal, Qta. Laura, Urb. La Trinidad, Mpio. Baruta, a dos cuadras del Farmatodo de la zona ind. La Trinidad, frente a la clínica veterinaria Ávila.",10.432,-66.848,0424-1510870 / 0212-9415370,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:42.375965+00:00,2026-06-26T22:50:42.375965+00:00
aa7eaf17-d077-4ccc-a25e-1d0199022a8f,MRW 1090 CAMPO CLARO,MRW,Venezuela,Miranda,Caracas,"Av. Fco. de Miranda con calle Guanche, Edif. Valencia I, P.B., al lado del banco BOD. Campo Claro, Los Dos Caminos.",10.4905,-66.832,0212-2393509 / 0424-2072396,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:40.523255+00:00,2026-06-26T22:50:40.523255+00:00
f743c5db-b0b7-45d2-be59-cd3bc5e93d1c,MRW 1080 PLAZA ESTRELLA,MRW,Venezuela,Distrito Capital,Caracas,"Plaza Estrella a San Felipe, Res. Dorabel, P.B., local 3. A media cuadra del pasaje Anauco. San Bernardino.",10.5135,-66.9015,0212-5529577 / 0212-5529768,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:39.224317+00:00,2026-06-26T22:50:39.224317+00:00
10114aed-4fc1-40ba-8b0d-3ae90e03cb09,MRW 1071 PARQUE NACIONES UNIDAS,MRW,Venezuela,Distrito Capital,Caracas,"Av. José Antonio Páez, entre Av. Los Pinos y Parque Naciones Unidas, Res. City Park, El Paraíso.",10.481,-66.9405,0424-7810621,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:37.641559+00:00,2026-06-26T22:50:37.641559+00:00
94615e3e-8be9-41a6-b52e-a540d7440629,MRW 1070 EL PARAÍSO,MRW,Venezuela,Distrito Capital,Caracas,"Av. Bolívar, entre Av. 1 Fuentes y Plaza, Qta. Francecil, local 01. Urb. Washington.",10.487,-66.936,0424-2838207 / 0424-2290857,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:35.966932+00:00,2026-06-26T22:50:35.966932+00:00
d300cbe6-8d15-4fc7-99c9-c933418a1857,MRW 8070 MARIARA,MRW,Venezuela,Carabobo,Mariara,"Av. Bolívar, Sector Guamacho Número 51.",10.294,-67.712,0424-4572428,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:20.421044+00:00,2026-06-26T22:50:20.421044+00:00
52dd7dce-634c-48f8-a1ef-306af72e0a49,MRW 8050 VALENCIA EL TRIGAL,MRW,Venezuela,Carabobo,Valencia,"Av. Principal de Mañongo, C.C. Patio Trigal, nivel P.B., local N.° 208-A. Urb. Trigal Norte.",10.2245,-68.001,0241-8426932 / 0424-4960032,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:11.969812+00:00,2026-06-26T22:50:11.969812+00:00
3bdfec3c-7862-41a7-a5ef-96cbd45fb78d,MRW 5090 SAN SEBASTIÁN DE LOS REYES,MRW,Venezuela,Aragua,San Sebastián de los Reyes,"Calle La Pista, local N.° 03. Sector El Polvero.",9.9365,-67.0325,0246-5210366,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:08.349804+00:00,2026-06-26T22:50:08.349804+00:00
ecf39f50-70a2-4ac3-ad8e-61afb9abde77,MRW 7020 CAICARA DEL ORINOCO,MRW,Venezuela,Bolívar,Caicara del Orinoco,"Carretera Nacional, vía Ciudad Bolívar. Sector San Rafael.",7.624,-66.1645,0426-2148042,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:03.587925+00:00,2026-06-26T22:50:03.587925+00:00
de54805c-e78b-4d12-a887-399182efa74d,MRW 7080 CIUDAD BOLÍVAR ZONA IND.,MRW,Venezuela,Bolívar,Ciudad Bolívar,"Av. Nueva Granada, Edif. Gran Sabana, P.B., local N.° 1.",8.1035,-63.5565,0424-9041120 / 0424-9345358,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:01.493169+00:00,2026-06-26T22:50:01.493169+00:00
af8a7a26-23c3-4375-bfa5-d0a0f0fe5994,MRW 7090 AV. LAS AMÉRICAS,MRW,Venezuela,Bolívar,Puerto Ordaz,"Av. Brasil, Urb. Villa Brasil, manzana 142, local N.° 2 (a 200 m del Abasto La Española). Sector Villa. Antillana, Puerto Ordaz.",8.3025,-62.7295,0286-9227270 / 0424-9016465,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:50:00.048549+00:00,2026-06-26T22:50:00.048549+00:00
72827f59-63fa-4c40-9071-d2bff2516385,MRW 8000 VALENCIA CENTRO,MRW,Venezuela,Carabobo,Valencia,"Av. Miranda, local 118-31 (detrás de Imgeve). Av. Bolívar Norte, frente a KIA. Sector San José.",10.2011,-68.0015,0241-8226729 / 0424-4596631,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:56.989258+00:00,2026-06-26T22:49:56.989258+00:00
534e980c-3c1b-4fec-be82-f23d198bd09d,MRW 8010 VALENCIA BIG LOW,MRW,Venezuela,Carabobo,Valencia,"Calle 97, C.C. Ciudad Valencia, P.B., local B4. Urb. Zona Industrial Castillito.",10.1983,-67.9576,0414-3175828,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:55.173635+00:00,2026-06-26T22:49:55.173635+00:00
ff20cb6d-a8c7-49e2-a5e0-6d38a407b550,MRW 8020 GUACARA,MRW,Venezuela,Carabobo,Guacara,"Calle Piar, cruce con Jacinto Lara, C.C. San Pedro, nivel P.B., local N.° 8.",10.2281,-67.8775,0245-5645928,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:54.109087+00:00,2026-06-26T22:49:54.109087+00:00
8542a220-9eb2-4096-a4c5-fc9dedfbf7c6,MRW 8021 ALIANZA MALL,MRW,Venezuela,Carabobo,Guacara,"Carretera Nacional Guacara, Urb. Ciudad Alianza, C.C. Central Guacara, local N.° 27 (frente al supermercado Central Madeirense).",10.2185,-67.9012,0245-5710506,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:46.360264+00:00,2026-06-26T22:49:46.360264+00:00
e72d2bf5-2216-43d0-bb92-bb26bc0f28ce,MRW 8030 PUERTO CABELLO,MRW,Venezuela,Carabobo,Puerto Cabello,"Calle Rondón, Edif. El Naranjal, local N.° 2 (frente al templo El Refugio, al lado de la Clínica San Agustín).",10.4731,-68.0125,0241-9955354 / 0412-8876215,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:44.798165+00:00,2026-06-26T22:49:44.798165+00:00
a1cb33ef-4499-46db-abeb-c70ac71847cf,MRW 8040 FLOR AMARILLO,MRW,Venezuela,Carabobo,Valencia,"Av. Las Industrias, cruce con Av. Principal, Urb. Parque Valencia, C.C. Mega Mercado, P.B., local 8C1.",10.1605,-67.946,0241-6181980 / 0241-4166729,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:43.67316+00:00,2026-06-26T22:49:43.67316+00:00
b2e3cd31-aa18-4011-8cfc-a5a831b0889d,MRW 8060 NAGUANAGUA,MRW,Venezuela,Carabobo,Naguanagua,"Av. 96-B, C.C. Cristal, local B-06 (a dos locales del Banco Bicentenario, por la entrada principal).",10.2525,-68.0095,0241-8687823,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:22.503221+00:00,2026-06-26T22:49:22.503221+00:00
f91e8151-ae36-4316-b94b-978e0fd5435d,MRW 8100 VALENCIA PALACIO DE JUSTICIA,MRW,Venezuela,Carabobo,Valencia,"Av. Aranzazu, Edif. Vorma, local PB-3. Sector La Candelaria.",10.174,-68.011,0424-4079722 / 0412-1271294,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:17.289226+00:00,2026-06-26T22:49:17.289226+00:00
c73accfa-d910-4101-8cdd-e3dbcfe68ba1,MRW 8090 BEJUMA,MRW,Venezuela,Carabobo,Bejuma,"Calle Urdaneta, C.C. EMMANUEL, PB, Local 5.",10.173,-68.259,0424-5307209,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:16.395345+00:00,2026-06-26T22:49:16.395345+00:00
582adb13-ec70-4114-a4a7-0539c40243ac,MRW 8025 LOS GUAYOS ZONA IND.,MRW,Venezuela,Carabobo,Los Guayos,"Los Guayos, calle Negro Primero, C.C. Las Delicias.",10.1975,-67.935,0241-8325337 / 0424-4948985,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:49:12.659594+00:00,2026-06-26T22:49:12.659594+00:00
faa2451f-80d5-44b3-97f8-4e4c2299ea07,MRW 24060 MANZANILLO,MRW,Venezuela,Zulia,San Francisco,"Calle 10 La Unión con Av. 24, C.C. B & B, planta baja, local N.° 2.",10.587717,-71.62496,0424-6033256,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:48:57.360502+00:00,2026-06-26T22:48:57.360502+00:00
d4fe1d99-91de-4acb-96c4-83dc756ba1f9,MRW 24040 CIUDAD OJEDA,MRW,Venezuela,Zulia,Ciudad Ojeda,"Av. Intercomunal, sector Las Morochas, frente a la Bomba Central.",10.199425,-71.32862,0265-4153628 / 0424-6050814,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:48:55.737203+00:00,2026-06-26T22:48:55.737203+00:00
f62d5b2d-a77f-4f9f-8085-bd14d756939c,MRW 8080 VALENCIA SUR,MRW,Venezuela,Carabobo,Valencia,"Autopista Valencia – Campo Carabobo, C.C. El Prado, planta baja, local B-6. Los Caobos.",10.169,-68.021,0424-4013686 / 0414-4109516,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:48:54.080481+00:00,2026-06-26T22:48:54.080481+00:00
3f2d91d9-58f9-4a15-8609-5a4cb3a498e5,MRW 8101 AV. LAS FERIAS,MRW,Venezuela,Carabobo,Valencia,"Av. Las Ferias, entre calles Silva y Rangel, C.C. Isora, local NA-21.",10.165,-68.0035,0241-8314397 / 0412-3837451,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:47:51.232552+00:00,2026-06-26T22:47:51.232552+00:00
d9f1982b-b9e6-466d-98ed-eed73c71d868,MRW 8110 VALENCIA ZONA INDUSTRIAL,MRW,Venezuela,Carabobo,Valencia,"Av. Prolongación Michelena, C.C. Mycra, local N.° 10. Zona Industrial.",10.183,-67.973,0241-8325028 / 0424-4206678,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:47:47.623175+00:00,2026-06-26T22:47:47.623175+00:00
75dcafa8-d596-4e1d-b0e4-e2286f83e0e8,MRW 8120 LA ISABELICA,MRW,Venezuela,Carabobo,Valencia,"Av. 04, sector 10, vereda 14, local N.° 01. Urb. La Isabelica.",10.1765,-67.9625,0241-8389437 / 0241-8389241,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:47:44.601098+00:00,2026-06-26T22:47:44.601098+00:00
2141b50f-2f78-4d0e-a617-9ab3e441c296,MRW 8140 VALENCIA EL PARRAL,MRW,Venezuela,Carabobo,Valencia,"Las 4 Avenidas, C.C. Profesional Ceravica, P.B., local N.° 2.",10.2225,-68.0175,0424-4596614 / 0424-4699430,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:47:42.96405+00:00,2026-06-26T22:47:42.96405+00:00
365cd3c8-bcd8-43c8-8400-0d1df4e46451,MRW 8180 SAN DIEGO BOULEVARD CASTILLITO,MRW,Venezuela,Carabobo,San Diego,"C.C. Boulevard Center, local L-03, frente a Pollos Arturos, diagonal al Terminal de Pasajeros Big Low Center.",10.1955,-67.9565,0412-8578061,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:47:40.926047+00:00,2026-06-26T22:47:40.926047+00:00
60945ba9-a890-41a4-8b61-cd0068a298ba,MRW 8150 VALENCIA SAN DIEGO,MRW,Venezuela,Carabobo,San Diego,"Av. Don Julio Centeno, C.C. Metro Plaza, P.B., local N.° 33. San Diego.",10.2505,-67.9645,0241-8724747 / 0424-5454142,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:52.490248+00:00,2026-06-26T22:45:52.490248+00:00
e6fa0ee2-7f77-43d9-8c6e-0944ebf6b01f,MRW 8151 LA ESMERALDA SAN DIEGO,MRW,Venezuela,Carabobo,San Diego,"Av. Intercomunal Don Julio Centeno, C.C. La Esmeralda, local N.° 13.",10.2595,-67.954,0241-8725930 / 0424-5454192,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:50.783771+00:00,2026-06-26T22:45:50.783771+00:00
43b5a0df-7232-4fc9-84bb-378ecc9e9d29,MRW 8170 VALENCIA LOS GUAJIROS,MRW,Venezuela,Carabobo,Valencia,"Calle 73, Nro. Cívico 90-27, local S/N, Mercado de los Guajiros, Barrio La Isabelica.",10.1745,-67.963,0424-4983067,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:48.06304+00:00,2026-06-26T22:45:48.06304+00:00
add6f68e-21f8-4c2c-bf04-49742cf748a0,MRW 8160 VALENCIA NORTE,MRW,Venezuela,Carabobo,Valencia,"Av. Bolívar Norte, sector Majay, local N.° 151-54 (frente a la Torre Principal, Banco BNC).",10.2135,-68.003,0241-8269062 / 0414-4047407,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:46.993723+00:00,2026-06-26T22:45:46.993723+00:00
0b1db190-c32d-45b7-8f87-d0df22263b54,MRW 8200 VALENCIA GOBERNACIÓN,MRW,Venezuela,Carabobo,Valencia,"Calle Páez, entre Montes de Oca y Carabobo, C.C. Papin, P.B., local N.° 1. Centro de Valencia (cerca del Capitolio).",10.1812,-68.0038,0241-8588569 / 0412-1321168,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:24.063794+00:00,2026-06-26T22:45:24.063794+00:00
c6e806f9-ddab-465b-b528-6cf759e1f572,MRW 8210 TOCUYITO,MRW,Venezuela,Carabobo,Tocuyito,"Calle Arvelo, local N.° A-01. Sector Casco Central de Tocuyito, Edif. San José.",10.1405,-68.0815,0422-1825884,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:22.327089+00:00,2026-06-26T22:45:22.327089+00:00
5e23f594-36b1-4fd6-885c-ae1d80ba1387,MRW 8230 VALENCIA AV. LARA,MRW,Venezuela,Carabobo,Valencia,"Av. Lara con calle Uslar, local N.° 87-107. Frente a Molinari Caccia Guerra.",10.1758,-67.9915,0241-8580043 / 0426-7409196,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:20.91936+00:00,2026-06-26T22:45:20.91936+00:00
a884bd91-1c06-49c4-8a96-007a84fc69c1,MRW 8260 PARAPARAL,MRW,Venezuela,Carabobo,Los Guayos,"C.C. Galerías Paraparal, local B-22. Av. Principal de Paraparal.",10.1712,-67.9265,0241-6191401 / 0412-5334992,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:19.39643+00:00,2026-06-26T22:45:19.39643+00:00
092350ca-374e-4922-a4d6-d6caf9a575b9,MRW 9000 SAN CARLOS,MRW,Venezuela,Cojedes,San Carlos,"Calle Sucre, entre Zamora y Libertad, local N.° 8-33.",9.662,-68.5885,0412-4371103,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:17.952455+00:00,2026-06-26T22:45:17.952455+00:00
5c89671e-0892-4445-a819-ff0d21b4afe0,MRW 9010 TINAQUILLO,MRW,Venezuela,Cojedes,Tinaquillo,"Av. Madariaga, entre calle Cedeño y calle Negro Primero.",9.9185,-68.3035,0258-7665782 / 0412-8983627,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:45:15.820844+00:00,2026-06-26T22:45:15.820844+00:00
